likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,time_since_publish,tag_count,like_dislike_ratio,comment_view_ratio,title_words_count,description_words_count,is_viral
10934,71,487,False,False,False,3,3,151.86111111111111,0.0010307031003633916,10,362,1
35943,1484,2128,False,False,False,2,9,24.204040404040406,0.0021876259324138726,16,83,1
2338,149,242,False,False,False,1,13,15.586666666666666,0.0008807237948277493,12,20,1
10097,469,700,False,False,False,2,10,21.482978723404255,0.0015063643895458312,9,10,1
308,68,0,True,False,False,0,13,4.463768115942029,0.0,18,85,0
1248,265,1245,False,False,False,2,28,4.69172932330827,0.004479964304220162,11,241,1
36066,1301,2316,False,False,False,3,25,27.70046082949309,0.0027037723227575678,9,34,1
1708,997,1069,False,False,False,0,14,1.7114228456913827,0.004674286613787615,17,49,1
10879,188,979,False,False,False,1,33,57.560846560846564,0.007280271876138705,10,129,1
693,211,48,False,False,False,0,20,3.268867924528302,0.0002691080749241732,7,66,1
237,67,66,False,False,False,0,30,3.485294117647059,0.0006068630696237449,12,94,1
2422,679,1383,False,False,False,1,12,3.5617647058823527,0.0025216427326365844,20,195,1
4290,646,521,False,False,False,2,27,6.630602782071097,0.001032165526860077,12,62,1
268,88,39,False,False,False,0,30,3.0112359550561796,0.0002713005732094162,14,78,1
48932,1012,4630,False,False,False,2,12,48.304047384007895,0.012928879990394094,13,232,1
6822,123,620,False,False,False,1,42,55.016129032258064,0.00720796130952381,16,126,0
2289,243,68,False,False,False,2,14,9.381147540983607,0.00021226650684247328,11,185,1
6515,254,391,False,False,False,0,12,25.54901960784314,0.0018666424782901364,17,67,1
569,65,0,False,False,False,1,23,8.621212121212121,0.0,6,137,1
38513,4882,2665,False,False,False,2,43,7.88715953307393,0.0005296004944262778,8,36,1
1353,884,443,False,False,False,3,19,1.528813559322034,0.0006803828574236989,13,30,1
9829,793,1060,False,False,False,1,17,12.379093198992443,0.0019521646006257977,15,289,1
9011,2507,2277,False,False,False,2,34,3.592902711323764,0.0028941150452038654,15,4,1
2806,138,115,False,False,False,1,21,20.18705035971223,0.0002525030739504655,15,22,1
2043,51,350,False,False,False,0,71,39.28846153846154,0.0068312676881038354,12,153,0
203,155,9,False,False,False,1,13,1.3012820512820513,8.375053507286296e-05,7,105,1
1619,376,0,True,False,False,4,14,4.294429708222812,0.0,16,45,1
1001,47,92,False,False,False,0,7,20.854166666666668,0.0027498804399808704,13,88,0
8035,919,569,False,False,False,3,16,8.733695652173912,0.0006594165612063731,17,100,1
89,38,0,True,False,False,1,7,2.282051282051282,0.0,12,25,0
12528,2661,560,False,False,False,4,20,4.706235912847483,0.0004214572939581839,21,184,1
6365,1787,528,False,False,False,3,10,3.559843400447427,0.00137312625479814,6,31,1
3426,638,127,False,False,False,2,1,5.36150234741784,8.519053164258078e-05,14,1,1
1172,281,3,False,False,False,0,17,4.156028368794326,8.87881308026743e-06,9,13,1
2437,256,244,False,False,False,1,8,9.482490272373541,0.0012682571859244244,10,28,1
464,46,33,False,False,False,0,17,9.872340425531915,0.0002495953529883371,10,33,1
232,315,127,False,False,False,2,24,0.7341772151898734,0.001047811558929087,11,160,1
125033,1989,9616,False,False,False,0,7,62.83065326633166,0.009356889029008691,6,45,1
7222,704,553,False,False,False,2,13,10.243971631205675,0.0015661019637162779,11,30,1
493,494,42,False,False,False,2,20,0.9959595959595959,0.0001588904904041493,13,55,1
2340,136,75,False,False,False,0,20,17.080291970802918,0.0016790919470750219,11,95,0
2203,270,76,False,False,False,1,1,8.129151291512915,0.00015645006566785652,12,25,1
5443,646,530,False,False,False,6,18,8.412673879443586,0.0004228700911165366,16,44,1
1799,262,97,False,False,False,0,21,6.840304182509506,0.0005109054614213706,15,92,1
226,95,7,False,False,False,1,38,2.3541666666666665,4.002355672195635e-05,12,125,1
8108,428,1061,False,False,False,3,10,18.8997668997669,0.002573624832932695,7,21,1
1734,37,195,False,False,False,1,20,45.63157894736842,0.0018215446698800584,10,30,1
16716,1884,5339,False,False,False,1,24,8.86790450928382,0.004282942114100016,8,107,1
975,324,313,False,False,False,2,16,3.0,0.001317345611723955,18,243,1
1957,237,262,False,False,False,2,14,8.222689075630251,0.0007124288930704054,16,139,1
2579,365,810,False,False,False,2,33,7.046448087431694,0.0020257849916842778,16,78,1
59,18,3,False,False,False,0,17,3.1052631578947367,9.16198387490838e-05,12,87,0
3278,1537,516,False,False,False,3,17,2.1313394018205463,0.0003927628123644169,16,119,1
3430,364,593,False,False,False,2,23,9.397260273972602,0.0011042686594401935,3,26,1
3162,237,184,False,False,False,2,16,13.285714285714286,0.0006807553424495353,13,39,1
1432,69,143,False,False,False,1,16,20.457142857142856,0.0009631121318453363,11,39,1
3145,471,157,False,False,False,2,21,6.663135593220339,0.0002514518541771438,15,199,1
3091,110,195,False,False,False,1,10,27.846846846846848,0.0013052208835341366,11,171,1
105932,2424,3607,False,False,False,4,27,43.68329896907216,0.0006825815852470029,20,156,1
683,67,18,False,False,False,2,22,10.044117647058824,0.00012664996763389716,15,47,1
757,105,0,True,False,False,2,26,7.1415094339622645,0.0,14,4,1
10716,2376,434,False,False,False,3,11,4.50820361800589,0.00011058606793908593,14,93,1
2506,56,200,False,False,False,1,9,43.96491228070175,0.0037297428342315795,13,40,0
320,49,108,False,False,False,2,16,6.4,0.0013612987798729455,5,14,0
271,104,0,True,False,False,3,12,2.580952380952381,0.0,13,13,1
2356,224,339,False,False,False,2,8,10.471111111111112,0.002341402769623925,11,12,1
16525,909,1575,False,False,False,3,14,18.15934065934066,0.0018766308815994853,9,43,1
5093,176,298,False,False,False,2,18,28.774011299435028,0.0022289039477030323,6,54,1
15200,142,264,False,False,False,2,27,106.2937062937063,0.0002860954366694156,17,141,1
1535,192,305,False,False,False,2,32,7.953367875647668,0.001984811312773725,16,83,1
3186,733,360,False,False,False,2,16,4.340599455040872,0.0008469292931669274,17,42,1
3047,363,408,False,False,False,2,8,8.37087912087912,0.0010810696230034657,13,18,1
356,118,5,False,False,False,0,1,2.991596638655462,2.1109872665248082e-05,9,23,1
11988,531,1024,False,False,False,2,32,22.533834586466167,0.0062715892109066855,9,94,1
1109,680,171,False,False,False,2,22,1.6284875183553598,0.00047274134689815326,5,47,1
56361,1360,2173,False,False,False,3,15,41.41146216017634,0.002220941237553837,7,24,1
258380,4546,36035,False,False,False,2,9,56.82427974488674,0.00912943427402693,6,47,1
141,59,22,False,False,False,0,14,2.35,0.00016174924455750553,13,67,1
3113,361,1284,False,False,False,3,32,8.599447513812155,0.004112814106568011,13,161,1
12078,784,264,False,False,False,3,13,15.385987261146497,0.0003694053972367357,15,102,1
6532,1335,1577,False,False,False,3,14,4.889221556886228,0.00440459731590487,19,77,1
1896,62,95,False,False,False,1,27,30.095238095238095,0.0005061618545770352,12,47,1
67849,2009,4632,False,False,False,4,17,33.755721393034825,0.0019290893090886678,19,57,1
11833,2932,5770,False,False,False,6,25,4.034435731333106,0.0021069290213223406,14,109,1
891115,13501,36931,False,False,False,3,10,65.99874092727003,0.0021168666773510227,8,94,1
31332,941,2336,False,False,False,4,39,33.261146496815286,0.0038650412315186173,15,77,1
2710,185,113,False,False,False,3,19,14.56989247311828,0.00023771557436710859,13,50,1
21868,2187,1970,False,False,False,1,21,9.994515539305302,0.0011216219678487347,4,297,1
172,77,29,False,False,False,2,18,2.2051282051282053,0.0002983017373504634,16,52,0
437,71,15,False,False,False,1,1,6.069444444444445,0.0003653279427165786,19,57,0
1361,109,32,False,False,False,1,10,12.372727272727273,0.00019210911797901207,18,47,1
12280,478,1186,False,False,False,1,7,25.636743215031316,0.00473975318114969,13,92,1
2327,604,694,False,False,False,4,21,3.8462809917355374,0.0024226514418965103,15,85,1
1967,136,143,False,False,False,2,10,14.357664233576642,0.00026647038545034427,14,140,1
4788,206,409,False,False,False,2,12,23.130434782608695,0.0036546245744462215,13,1,1
24823,842,3123,False,False,False,3,27,29.44602609727165,0.006130116281808689,8,122,1
386,123,40,False,False,False,2,28,3.1129032258064515,0.00022419136975322136,16,370,1
1334,34,70,False,False,False,2,12,38.114285714285714,0.0005946212262788604,15,64,1
12868,540,486,False,False,False,2,21,23.78558225508318,0.0007112427576901293,16,80,1
41378,422,2069,False,False,False,3,9,97.82033096926713,0.0036767449877915716,8,31,1
23373,1017,1392,False,False,False,3,31,22.959724950884087,0.00513041651463385,9,16,1
15958,935,2609,False,False,False,1,21,17.049145299145298,0.0012071237419818113,18,383,1
232,51,12,False,False,False,2,15,4.461538461538462,0.0001491109261031102,13,1,0
81,42,12,False,False,False,2,16,1.8837209302325582,0.00015111637219962474,11,19,0
8682,355,567,False,False,False,2,19,24.3876404494382,0.004703013412297509,7,74,1
323,27,20,False,False,False,2,20,11.535714285714286,0.0003092671913900014,18,135,0
268,151,191,False,False,False,2,13,1.763157894736842,0.0015974040094004298,16,82,1
186,212,70,False,False,False,2,33,0.8732394366197183,0.0012624896295494715,12,15,0
13633,596,608,False,False,False,3,33,22.835845896147404,0.0027487307464521935,8,42,1
237,42,58,False,False,False,2,26,5.511627906976744,0.0005602349122942585,14,281,1
5062,1333,217,False,False,False,5,25,3.7946026986506745,0.00015716870358272215,14,46,1
52380,356,2936,False,False,False,1,22,146.72268907563026,0.010431396513867078,15,515,1
826,198,679,False,False,False,1,20,4.150753768844221,0.009958055905904439,18,36,0
153,17,0,False,False,False,1,29,8.5,0.0,18,311,0
102538,11306,25914,False,False,False,0,59,9.068541611391174,0.00917236030945478,11,124,1
4315,247,447,False,False,False,2,20,17.399193548387096,0.004890055792582868,8,41,0
838,51,53,False,False,False,2,7,16.115384615384617,0.0005390342134168667,10,68,0
27604,1570,1919,False,False,False,4,28,17.570973901973264,0.0027629161651472308,10,28,1
10697,671,1450,False,False,False,2,23,15.918154761904763,0.0010450759265679202,13,55,1
2382,168,65,False,False,False,2,23,14.094674556213018,0.0008594700375522293,9,104,0
491345,52135,36837,False,False,False,3,10,9.424294153751726,0.00351021332285901,10,81,1
95654,2567,6076,False,False,False,0,13,37.24844236760124,0.0010497806103655295,16,103,1
109167,2557,5522,False,False,False,0,23,42.67670054730258,0.00091157266424362,12,73,1
26853,1187,624,False,False,False,0,15,22.603535353535353,0.00038261716270978794,8,246,1
145616,1509,8593,False,False,False,0,17,96.43443708609271,0.007673033924578711,10,40,1
3472,206,176,False,False,False,0,21,16.77294685990338,0.000651762536245033,14,173,1
38431,1680,1889,False,False,False,0,8,22.86198691255205,0.005229398688359397,7,8,1
2281,220,137,False,False,False,0,21,10.321266968325792,0.000878627545294212,14,165,1
423565,24330,28065,False,False,False,4,32,17.408450125354484,0.0011012610842232235,16,133,1
1913,345,53,False,False,False,0,23,5.528901734104046,9.07305866502781e-05,14,310,1
25110,630,975,False,False,False,0,21,39.793977812995244,0.0022338049143708115,11,135,1
100157,4807,4710,False,False,False,0,13,20.831322795341098,0.001262496300966252,21,204,1
1517,74,42,False,False,False,0,28,20.226666666666667,0.0003101095720487906,16,189,1
52021,1303,994,False,False,False,2,22,39.89340490797546,0.0005647852424002577,21,270,1
5920,512,209,False,False,False,0,27,11.539961013645224,0.0002250292861080485,18,68,1
50271,21328,17848,False,False,False,0,25,2.3569318767874723,0.004958973441374198,6,27,1
3810,2045,935,False,False,False,0,18,1.8621700879765395,0.0014191609495476899,4,34,1
9346,1098,810,False,False,False,0,23,8.504094631483166,0.003529765510269003,8,21,1
71001,1785,2820,False,False,False,1,24,39.754199328107504,0.0037380501694052526,10,16,1
1353,495,149,False,False,False,0,14,2.7278225806451615,0.00026576153164256677,12,89,1
33987,3828,822,False,False,False,3,13,8.87620788717681,0.00014054249059416817,16,135,1
13218,434,737,False,False,False,0,3,30.386206896551723,0.0015625331269743677,11,49,1
62338,2391,4139,False,False,False,3,10,26.06103678929766,0.00187418635452868,19,219,1
19647,1059,641,False,False,False,0,23,18.53490566037736,0.0007631688293752135,13,330,1
10104,182,349,False,False,False,1,1,55.21311475409836,0.0016186257913410476,18,231,1
1668,316,253,False,False,False,0,14,5.261829652996846,0.0007938724344270782,10,465,1
208797,10805,16140,False,False,False,3,9,19.322320932815103,0.008882583147637447,4,128,1
18527,1275,1076,False,False,False,1,28,14.519592476489029,0.0005727849432085858,18,80,1
8782,2701,328,False,False,False,3,16,3.250185048112509,0.0003878714489954957,13,20,1
17948,2532,1625,False,False,False,0,28,7.0856691669956575,0.0037130041974084375,10,38,1
5866,166,486,False,False,False,0,10,35.125748502994014,0.002852765597760051,9,11,1
7419,530,776,False,False,False,0,28,13.971751412429379,0.002062842256366633,6,128,1
8687,479,217,False,False,False,0,27,18.097916666666666,0.0008024762123122779,10,58,1
76277,1185,3786,False,False,False,2,18,64.31450252951096,0.0019185609880437062,19,100,1
3279,755,1,False,False,False,1,1,4.337301587301587,6.002930630733925e-07,2,1,1
807,83,149,False,False,False,0,24,9.607142857142858,0.001219562103540004,14,55,1
1709,843,0,True,False,False,2,25,2.0248815165876777,0.0,12,61,1
5323,113,1950,False,False,False,0,15,46.69298245614035,0.017006357761440046,18,146,1
2609,284,331,False,False,False,1,30,9.154385964912281,0.0008177584524353637,11,14,1
2839,269,724,False,False,False,0,23,10.514814814814814,0.0022647789338021383,3,26,1
2102,89,72,False,False,False,0,8,23.355555555555554,0.0005972130059721301,15,51,1
13716,299,934,False,False,False,0,29,45.72,0.006396208842382074,11,16,1
731,179,63,False,False,False,0,20,4.061111111111111,0.00038724191555667564,7,66,1
819,134,34,False,False,False,0,31,6.066666666666666,0.0003280460036278029,16,154,1
918,148,202,False,False,False,1,20,6.1610738255033555,0.001436750951314058,14,86,1
571,235,89,False,False,False,0,13,2.419491525423729,0.00029993799034806285,19,159,1
522839,23990,27454,False,False,False,5,22,21.793130757367347,0.0011321734802857725,13,315,1
3093,553,36,False,False,False,1,1,5.5830324909747295,5.021130591238127e-05,4,61,1
1258,86,55,False,False,False,1,9,14.459770114942529,0.00022663216363666332,14,119,1
1643,180,66,False,False,False,0,19,9.077348066298342,0.00045651677699155445,19,135,1
2061,563,152,False,False,False,2,18,3.654255319148936,0.0004268308093217602,20,20,1
1394,223,298,False,False,False,0,6,6.223214285714286,0.0008817585461044321,4,73,1
1311,223,58,False,False,False,0,18,5.852678571428571,0.0003928208601422282,17,198,1
21302,1530,934,False,False,False,2,23,13.913781841933377,0.0005025563654090561,16,197,1
1316,656,209,False,False,False,3,14,2.0030441400304415,0.0004250827284209499,7,36,1
1223,58,28,False,False,False,2,10,20.728813559322035,0.00013203125368390774,18,119,1
4183,716,264,False,False,False,2,10,5.834030683403069,0.0002759451120086296,16,319,1
8069,142,427,False,False,False,0,15,56.42657342657343,0.0050656037203122405,8,53,0
722,118,70,False,False,False,0,18,6.067226890756302,0.0007247502200134596,10,164,0
143,22,9,False,False,False,0,15,6.217391304347826,0.00020382281003714106,13,164,0
254,27,12,False,False,False,0,38,9.071428571428571,0.0002888851440814656,6,6,0
1974,1362,449,False,False,False,4,13,1.4482758620689655,0.000408649908076524,15,273,1
25975,539,320,False,False,False,4,26,48.101851851851855,0.00025508638261203674,17,190,1
36434,2466,1783,False,False,False,4,24,14.768544791244427,0.001191390184628728,16,116,1
3350,248,225,False,False,False,1,21,13.453815261044177,0.0008048851160644338,14,58,1
1438,129,289,False,False,False,0,33,11.061538461538461,0.0013848291724567541,12,78,1
1759,191,99,False,False,False,0,35,9.161458333333334,0.0002723393954065422,8,47,1
3180,597,430,False,False,False,1,27,5.317725752508361,0.00046105431327032257,17,90,1
7507,90,252,False,False,False,0,19,82.49450549450549,0.0017775520568816658,15,258,1
612,171,91,False,False,False,1,11,3.558139534883721,0.0005904260150785721,13,59,1
912,235,241,False,False,False,1,17,3.864406779661017,0.0007677848927968397,14,26,1
4000,226,542,False,False,False,0,8,17.621145374449338,0.005097865856526115,11,28,1
4864,281,422,False,False,False,0,20,17.24822695035461,0.0014335115598100427,20,35,1
2674,51,383,False,False,False,0,71,51.42307692307692,0.007369352728392211,12,153,0
5047,793,1477,False,False,False,2,25,6.356423173803527,0.0025638622145381577,15,22,1
132,26,6,False,False,False,0,7,4.888888888888889,0.00011200925943211306,16,17,0
1664,426,201,False,False,False,1,33,3.8969555035128804,0.0005246589716684155,17,152,1
23981,1619,6831,False,False,False,1,24,14.803086419753086,0.020835875161660283,8,87,1
6689,1020,3895,False,False,False,2,24,6.551420176297747,0.006508349736491206,15,56,1
98,16,48,False,False,False,0,3,5.764705882352941,0.0009300342950146287,17,337,0
305339,10676,23126,False,False,False,5,15,28.59782710499204,0.0036664724511191174,4,22,1
3159,228,438,False,False,False,1,16,13.79475982532751,0.0017891279839223567,11,37,1
462,158,33,False,False,False,1,13,2.9056603773584904,9.343333531525257e-05,16,114,1
401,87,0,True,False,False,1,13,4.556818181818182,0.0,18,85,0
0,0,0,True,True,False,0,1,0.0,0.0,11,10,0
421,29,11,False,False,False,0,10,14.033333333333333,8.568112600577958e-05,14,301,1
1529,116,114,False,False,False,1,23,13.068376068376068,0.0004895182968198486,16,124,1
24196,754,2517,False,False,False,2,15,32.0476821192053,0.006903133973457079,4,29,1
718,87,40,False,False,False,1,25,8.159090909090908,0.0004349764568992703,14,42,0
2400,201,97,False,False,False,2,25,11.881188118811881,0.00021392166938295727,12,113,1
1082,205,45,False,False,False,1,19,5.252427184466019,0.00011874228175168615,14,186,1
640,112,52,False,False,False,1,35,5.663716814159292,0.00028957260197688987,15,186,1
506,68,14,False,False,False,1,2,7.333333333333333,0.00022418652318729183,20,20,0
179467,3239,13123,False,False,False,1,7,55.39104938271605,0.007310268914060472,6,45,1
2562,174,258,False,False,False,2,13,14.64,0.000811040206217975,12,20,1
7068,2068,714,False,False,False,4,14,3.416143064282262,0.0005689156897226257,22,117,1
9226,520,1515,False,False,False,3,20,17.708253358925145,0.0036541773397588966,10,228,1
354,504,80,False,False,False,3,1,0.700990099009901,0.00018841794869379257,15,1,1
2868,316,386,False,False,False,2,18,9.047318611987382,0.0010923734785303332,14,44,1
457,374,166,False,False,False,3,20,1.2186666666666666,0.0006069958095349534,7,1,1
2952,218,259,False,False,False,1,16,13.479452054794521,0.0009452451250533754,14,131,1
139173,2210,6631,False,False,False,3,13,62.94572591587517,0.006804389452016279,8,27,1
37579,1549,2238,False,False,False,3,9,24.24451612903226,0.0020901823072325162,16,83,1
1879,680,596,False,False,False,1,10,2.7591776798825256,0.0012081113732739818,11,11,1
2387,804,200,False,False,False,4,1,2.965217391304348,0.00024009113859621112,10,174,1
380,139,60,False,False,False,1,21,2.7142857142857144,0.0002947562856777921,10,21,1
3100,406,105,False,False,False,2,1,7.616707616707616,0.00014080918344084003,12,25,1
2960,158,148,False,False,False,2,21,18.61635220125786,0.0002918182445555194,15,22,1
7674,154,676,False,False,False,2,42,49.50967741935484,0.006287436288552401,16,126,1
11891,246,1062,False,False,False,2,33,48.1417004048583,0.006184846543590938,10,129,1
2090,1262,1478,False,False,False,1,14,1.6547901821060966,0.004338292919894213,17,49,1
37540,1389,2309,False,False,False,4,25,27.007194244604317,0.002503065143652524,9,34,1
1364,286,1092,False,False,False,3,28,4.7526132404181185,0.0035387561855319315,11,241,1
1132,62,97,False,False,False,1,7,17.96825396825397,0.0021742054063746807,13,88,0
51503,1096,4767,False,False,False,3,12,46.9489516864175,0.012066735349434126,13,232,1
2522,749,1185,False,False,False,2,12,3.3626666666666667,0.0019771023187989895,20,195,1
27008,643,3039,False,False,False,0,26,41.93788819875776,0.003673279940434605,4,91,1
39989,5091,3134,False,False,False,3,43,7.853299293008641,0.0005871100677761811,8,36,1
110,47,0,True,False,False,2,7,2.2916666666666665,0.0,12,25,0
239,67,66,False,False,False,1,30,3.514705882352941,0.000598932810628335,12,94,1
4402,687,535,False,False,False,3,27,6.398255813953488,0.0010114301054534043,12,62,1
269,88,40,False,False,False,1,30,3.0224719101123596,0.00027248513252995635,14,78,1
7012,2100,601,False,False,False,4,10,3.3374583531651596,0.0013212159583542177,6,31,1
8320,982,545,False,False,False,4,16,8.463886063072227,0.0005735085358064004,17,100,1
1968,307,116,False,False,False,1,21,6.3896103896103895,0.0005102556996881282,15,92,1
1395,947,452,False,False,False,4,19,1.4715189873417722,0.0006425995140696594,13,30,1
569,66,0,False,False,False,2,23,8.492537313432836,0.0,6,137,1
230,176,113,False,False,False,1,12,1.2994350282485876,0.001370510970151969,6,168,0
7715,780,429,False,False,False,3,13,9.878361075544174,0.0010662835668055239,11,30,1
3987,1887,669,False,False,False,4,17,2.111758474576271,0.00039200290632946993,16,119,1
19327,1031,1199,False,False,False,3,24,18.727713178294575,0.003318957642460513,11,27,1
202,155,9,False,False,False,2,13,1.294871794871795,8.366333872497072e-05,10,105,1
13335,2806,609,False,False,False,5,20,4.750623441396509,0.00042109106146062593,21,184,1
514,51,34,False,False,False,1,17,9.884615384615385,0.00021751229904102667,10,33,1
262,149,58,False,False,False,1,24,1.7466666666666666,0.000650983209122744,14,75,0
3599,131,218,False,False,False,2,10,27.265151515151516,0.0011814757607782566,11,171,1
1172,283,4,False,False,False,1,17,4.126760563380282,1.1774471767760319e-05,9,13,1
275,128,14,False,False,False,2,38,2.131782945736434,6.015425269082862e-05,12,125,1
242,339,95,False,False,False,3,24,0.711764705882353,0.0007314275155332106,11,160,1
875,338,261,False,False,False,2,11,2.5811209439528024,0.00044669981259145793,12,53,1
541,598,48,False,False,False,3,20,0.9031719532554258,0.00016423114164593818,13,55,1
2534,152,78,False,False,False,1,20,16.562091503267975,0.0014816503305219969,11,95,0
9119,522,1179,False,False,False,4,10,17.435946462715105,0.0023015072041665282,7,21,1
6039,742,569,False,False,False,7,18,8.1278600269179,0.00039216416033104447,16,44,1
1858,48,202,False,False,False,2,20,37.91836734693877,0.0016736540341690557,10,30,1
1035,391,278,False,False,False,3,16,2.6403061224489797,0.001041284300579074,18,243,1
1666,151,110,False,False,False,2,19,10.960526315789474,0.000441035551474863,17,422,1
13351,212,447,False,False,False,0,26,62.68075117370892,0.0007836729541665279,13,47,1
20713,2375,6354,False,False,False,2,24,8.717592592592593,0.0038519129227616894,8,107,1
19955,607,2335,False,False,False,0,30,32.82072368421053,0.0016209480637133246,13,133,1
1539,82,150,False,False,False,2,16,18.542168674698797,0.0008937562190536909,11,39,1
111490,2604,3818,False,False,False,5,27,42.798464491362765,0.000665512391377065,20,156,1
25051,1453,1152,False,False,False,0,24,17.229023383768915,0.0010985102408426488,16,115,1
50205,1972,1380,False,False,False,0,24,25.446021287379626,0.0008157469907507296,18,149,1
181380,4643,10417,False,False,False,0,16,39.05684754521964,0.005526611773693816,9,92,1
41631,4018,4162,False,False,False,1,16,10.358546902214481,0.0023654084307885015,10,100,1
137628,3633,6786,False,False,False,1,23,37.87231700605393,0.0008779037221901744,12,73,1
4465,2072,402,False,False,False,0,10,2.153883260974433,0.0003157864969065492,12,24,1
124947,3342,7408,False,False,False,1,13,37.3757104397248,0.0009606688579115256,16,103,1
2021,852,538,False,False,False,0,27,2.369284876905041,0.0009017933619292343,10,187,1
133839,1023,2141,False,False,False,0,23,130.7021484375,0.0010445955961098693,17,103,1
92089,3460,5512,False,False,False,0,25,26.60762785322161,0.0013053692546701526,17,155,1
9104,436,562,False,False,False,1,18,20.83295194508009,0.0010263059377824853,12,159,1
14142,633,529,False,False,False,0,22,22.305993690851736,0.0005462584907569758,14,67,1
194069,2168,10188,False,False,False,1,17,89.47395112955279,0.005581398406551295,10,40,1
31914,1558,832,False,False,False,1,15,20.470814624759463,0.00039477417683415786,9,246,1
4372,121,232,False,False,False,0,21,35.83606557377049,0.0007967333930883378,14,63,1
3767,193,210,False,False,False,0,22,19.417525773195877,0.0005320968416251758,17,118,1
864,229,132,False,False,False,0,9,3.756521739130435,0.0005470414176661223,9,44,1
692,304,42,False,False,False,0,35,2.2688524590163937,0.00012758395479882745,14,127,1
2151,549,206,False,False,False,0,30,3.910909090909091,0.0003897433180778465,13,6,1
1179,400,0,True,False,False,0,10,2.9401496259351623,0.0,8,41,1
1282,63,64,False,False,False,0,16,20.03125,0.00035674271603837216,12,67,1
1162,1868,504,False,False,False,2,14,0.6217228464419475,0.001493603288298033,3,181,1
1999,778,218,False,False,False,1,14,2.5661103979460846,0.0002531339845147027,12,89,1
11465,209,1830,False,False,False,0,8,54.595238095238095,0.01294915158290995,14,80,1
50253,2532,2288,False,False,False,1,8,19.839320963284642,0.003849156146537105,7,8,1
3035,2860,1176,False,False,False,0,18,1.0608178958406151,0.0018844492873224315,4,34,1
188,35,16,False,False,False,0,13,5.222222222222222,0.0001880737719370423,11,13,0
1316,660,201,False,False,False,1,13,1.9909228441754916,0.0002591181217674692,19,159,1
44115,487,2248,False,False,False,0,5,90.39959016393442,0.00499149580563364,5,58,1
141207,6236,5262,False,False,False,1,13,22.64021164021164,0.0010318249968331483,21,204,1
2348,168,78,False,False,False,1,28,13.893491124260356,0.0002882185139749028,16,189,1
704,187,135,False,False,False,0,16,3.74468085106383,0.0008011013660261812,12,41,1
71333,33958,24728,False,False,False,1,25,2.1005624429459053,0.004287409721746623,6,27,1
29096,822,1310,False,False,False,0,5,35.35358444714459,0.005071641779488113,5,71,1
2760,240,190,False,False,False,0,14,11.452282157676349,0.0007034848417529361,16,23,1
149,37,33,False,False,False,0,25,3.9210526315789473,0.0004442589625880104,14,99,0
6632,302,1028,False,False,False,0,23,21.887788778877887,0.0021528570381461973,3,26,1
30977,859,1132,False,False,False,1,21,36.019767441860466,0.0017959872694329948,11,135,1
1948,398,310,False,False,False,0,6,4.882205513784461,0.0006241631683327796,4,73,1
550,171,159,False,False,False,0,18,3.197674418604651,0.0008598731281535441,12,34,1
1734,87,117,False,False,False,0,19,19.704545454545453,0.0007011614109525008,13,26,1
1213,431,158,False,False,False,0,1,2.8078703703703702,0.0005010687352137153,10,1,1
15358,627,481,False,False,False,0,20,24.455414012738853,0.000693712312744548,20,182,1
2015,486,110,False,False,False,1,18,4.137577002053388,0.0003931744908390344,17,198,1
100,29,21,False,False,False,0,8,3.3333333333333335,0.0003444768872412322,8,61,0
31336,792,3139,False,False,False,0,18,39.51576292559899,0.010862794496276404,8,102,1
440666,25662,29102,False,False,False,5,32,17.171258231695436,0.0010785211341334225,16,133,1
0,0,122,False,True,False,0,12,0.0,0.0005955315607320157,12,13,1
8952,707,885,False,False,False,1,28,12.64406779661017,0.0015861863777955414,6,128,1
17277,533,739,False,False,False,0,24,32.353932584269664,0.0011329872535101142,18,236,1
6690,293,411,False,False,False,0,7,22.755102040816325,0.0008199190454626159,11,47,1
1952,301,395,False,False,False,0,14,6.4635761589403975,0.0012787558191483161,10,465,1
11527,1490,1012,False,False,False,1,23,7.731052984574111,0.0029938614007839655,8,21,1
26214,432,2318,False,False,False,0,17,60.54041570438799,0.01632405862013113,19,100,1
12016,183,360,False,False,False,1,19,65.30434782608695,0.0011734640659226035,15,258,1
21767,3076,1864,False,False,False,1,28,7.074098147546311,0.0030999243312462062,10,38,1
22896,1275,751,False,False,False,1,23,17.9435736677116,0.0006561347286607687,13,330,1
12570,671,964,False,False,False,0,21,18.705357142857142,0.004074352710458914,12,69,1
267,32,21,False,False,False,0,1,8.090909090909092,0.0004094525035095929,16,56,0
255,98,29,False,False,False,0,18,2.5757575757575757,0.00015926102882624622,16,44,1
221,45,11,False,False,False,0,15,4.804347826086956,0.0001911215359221614,13,1,0
17354,468,1087,False,False,False,1,29,37.002132196162044,0.004735558072667074,11,16,1
2137,100,625,False,False,False,0,27,21.15841584158416,0.00782550991022575,10,235,0
684,73,181,False,False,False,0,9,9.243243243243244,0.0020334336943333485,10,41,0
1328,210,226,False,False,False,1,24,6.293838862559242,0.0006661753868828298,14,55,1
21347,763,2834,False,False,False,0,20,27.941099476439792,0.012690707661443803,9,116,1
11886,1035,849,False,False,False,0,16,11.472972972972974,0.005134811481656203,6,15,1
